Employee_ID,First_Name,Last_Name,Age,Gender,Department,City,Salary,Experience_Years,Performance_Score,Education,Join_Date,Remote_Work,Bonus
EMP1027,Sara,Joshi,-0.7553606554554215,Female,IT,BANGALORE,0.8500144361378287,1.0104533844498718,0.40062038711499043,Bachelor,2019-04-27,No,-0.9040575657331039
EMP1028,Sneha,Sharma,1.3710544974581138,Male,MARKETING,PUNE,0.30461128550202365,-0.9993991952614595,0.814484423390807,PhD,2020-09-08,Yes,0.6418843366575612
EMP1029,Arjun,Shah,-0.07877401589202393,Male,MARKETING,PUNE,1.2387660655032608,0.20651235256533926,-0.34433487818147934,Bachelor,2018-05-29,Yes,-1.071115246804955
EMP1030,Manish,Nair,0.11453645255466109,Female,MARKETING,HYDERABAD,0.10161484977132182,-0.6979213083047597,-0.013243649160826142,Bachelor,2018-03-08,No,-0.04772951812603022
EMP1031,Raj,Kumar,0.017881218331318584,Male,HR,MUMBAI,1.509777378125523,-1.300877082218159,-0.17878926367115291,Master,2023-01-21,Yes,-0.0051764567360931225
EMP1032,Pooja,Singh,-1.8185682319121892,Male,HR,PUNE,-0.22520080045212992,1.8143944163344041,-0.9651309325952042,Bachelor,2020-02-13,No,1.1464468587377707
EMP1033,Suresh,Verma,0.11453645255466109,Female,OPERATIONS,HYDERABAD,1.220068039894071,1.3119312714065714,-0.17878926367115291,Master,2024-06-02,Yes,1.012908892937822
EMP1034,Suresh,Mehta,-0.36873971856205146,Female,IT,DELHI,-0.6551231783601983,1.7139017873488376,-1.585926987008929,Master,2017-08-05,Yes,0.7433673474171589
EMP1035,Ravi,Patel,0.6944678578947162,Female,SALES,CHENNAI,-1.0860839057045522,0.9099607554643051,-0.42710768543664274,Bachelor,2024-08-10,Yes,-0.0704313276446922
EMP1036,Meera,Joshi,0.5011573894480311,Female,OPERATIONS,CHENNAI,-0.86527800143391,0.005527094594206132,-0.05463005278840765,Diploma,2018-10-08,Yes,0.8567579507868935
EMP1037,Vikram,Singh,1.4677097316814562,Male,SALES,MUMBAI,-0.3452467241217225,1.2114386424210049,-1.2134493543606941,PhD,2019-04-02,No,-1.0655720571416156
EMP1038,Arjun,Gupta,0.5011573894480311,Female,FINANCE,CHENNAI,0.7250686142648353,-1.4013697112037258,1.8491445140803484,PhD,2017-07-07,No,1.0707432332394085
EMP1039,Priya,Sharma,0.017881218331318584,Male,IT,DELHI,-0.1950995671833563,-0.9993991952614595,0.23507477260466367,Master,2020-03-19,Yes,1.016975477947252
EMP1040,Neha,Nair,-1.1419815923487915,Male,IT,BANGALORE,0.485636064315774,0.708975497493172,-0.3857212818090612,Master,2015-11-08,No,-0.04772951812603022
EMP1041,Sara,Joshi,-1.1419815923487915,Male,SALES,PUNE,-1.546656052309977,0.4074976105364724,-1.834245408774419,Diploma,2024-03-22,No,-1.4636058445379057
EMP1042,Meera,Mehta,-0.9486711239021065,Female,OPERATIONS,HYDERABAD,0.8106415476249016,1.2114386424210049,-0.26156207092631595,PhD,2018-08-13,No,1.256396657412633
EMP1043,Raj,Joshi,0.8877783263414012,Male,SALES,BANGALORE,-0.12580055478847238,0.30700498155090583,-1.2134493543606941,Master,2018-12-24,Yes,-0.5829335608452549
EMP1044,Divya,Joshi,1.5643649659047987,Male,HR,DELHI,-0.41935315727275346,1.8143944163344041,0.9386436342735519,Diploma,2022-03-30,No,-0.17847022617920122
EMP1045,Nikhil,Patel,-0.07877401589202393,Male,OPERATIONS,BANGALORE,0.1656496801781817,1.3119312714065714,-0.013243649160826142,PhD,2019-10-09,No,-0.5399067225610151
EMP1046,Vikram,Joshi,0.017881218331318584,Female,IT,BANGALORE,0.7045477632314304,-0.5974286793191932,-1.1720629507331124,Diploma,2018-02-06,Yes,1.8181795839022286
EMP1047,Ravi,Joshi,0.017881218331318584,Female,FINANCE,PUNE,-1.3541591472827956,-1.5018623401892923,1.7663717068251854,PhD,2022-10-27,No,0.5330242248395948
EMP1048,Anjali,Patel,-1.8185682319121892,Female,MARKETING,BANGALORE,1.4481852885022317,0.005527094594206132,-0.9237445289676227,Diploma,2016-04-12,No,-0.356507686776513
EMP1049,Raj,Nair,-1.5286025292421617,Male,SALES,MUMBAI,-1.3813214965053526,0.9099607554643051,0.40062038711499043,Master,2023-09-13,Yes,-0.16969548328264
EMP1050,Vikram,Joshi,0.7911230921180586,Female,SALES,HYDERABAD,-1.4455180745385896,-0.3964434213480601,0.44200679074257193,PhD,2022-05-29,No,-0.04772951812603022
EMP1051,Neha,Kumar,-0.7553606554554215,Male,IT,CHENNAI,0.20658870766476886,0.10601972357977268,-1.7514726015192559,PhD,2022-12-05,Yes,0.7772641101341109
EMP1052,Vikram,Patel,0.017881218331318584,Male,OPERATIONS,CHENNAI,0.042076251752469714,-0.7984139372903263,1.5180532850596948,Master,2015-10-20,Yes,-1.2371227224277692
EMP1053,Deepa,Nair,1.6610202001281413,Female,IT,PUNE,0.5604165631184671,0.005527094594206132,-0.013243649160826142,Diploma,2019-11-29,No,0.38362262936208386
EMP1054,Sneha,Gupta,-0.27208448433870897,Male,HR,PUNE,0.14791651432285882,-0.5974286793191932,-0.13740286004357105,Diploma,2018-02-13,No,1.879821905991771
EMP1055,Sneha,Mehta,-1.3352920607954766,Female,MARKETING,BANGALORE,0.10161484977132182,-1.099891824247026,1.3111212669217867,PhD,2019-08-14,No,-0.7784257518568284
EMP1056,Rohit,Verma,-1.625257763465504,Female,FINANCE,BANGALORE,1.4638421071102579,0.8094681264787386,1.3525076705493688,Bachelor,2022-05-17,No,-0.30947348559463117
EMP1057,Ravi,Verma,0.40450215522468863,Female,IT,BANGALORE,-1.3393599427198426,0.10601972357977268,-0.26156207092631595,Diploma,2016-05-12,Yes,1.7905603650347852
EMP1058,Divya,Kumar,-0.8520158896787641,Female,IT,MUMBAI,1.537573707718423,-0.9993991952614595,-0.13740286004357105,Bachelor,2022-04-07,No,0.009818581968581179
EMP1059,Deepa,Verma,-0.17542925011536645,Female,MARKETING,CHENNAI,-1.2938339635243665,-0.49693605033362664,1.5594396886872772,Master,2024-09-09,No,-0.823324008873563
EMP1060,Sneha,Gupta,1.2743992632347712,Female,FINANCE,HYDERABAD,1.5597714596870287,0.005527094594206132,-0.013243649160826142,Diploma,2024-09-14,No,-0.04772951812603022
EMP1061,Vikram,Verma,1.0810887947880863,Female,SALES,CHENNAI,1.1278504437173795,-0.19545816337692698,0.23507477260466367,Master,2024-08-07,Yes,-1.6957446783237786
EMP1062,Anjali,Shah,0.5011573894480311,Male,IT,HYDERABAD,-0.6679933666659671,-1.099891824247026,1.3938940741769503,Diploma,2016-02-13,No,-1.8018904433514702
EMP1063,Amit,Shah,-0.9486711239021065,Male,FINANCE,HYDERABAD,-0.4492325149931708,-1.2003844532325925,1.3111212669217867,Diploma,2018-07-21,No,1.412622614238493
EMP1064,Priya,Nair,-1.431947295018819,Male,HR,CHENNAI,0.7629674896260826,-1.099891824247026,-0.22017566729873442,PhD,2015-04-29,Yes,-0.6428110640035205
EMP1065,Priya,Joshi,0.017881218331318584,Female,MARKETING,DELHI,-0.4005675769701551,-0.5974286793191932,-1.2548357579882758,Bachelor,2021-11-01,Yes,0.4649148481428229
EMP1066,Pooja,Mehta,-0.9486711239021065,Male,OPERATIONS,CHENNAI,0.10161484977132182,-1.7028475981604254,1.4766668814321133,Diploma,2018-03-24,No,-1.5824172452066179
EMP1067,Meera,Nair,0.017881218331318584,Female,MARKETING,DELHI,1.0735141416381988,-1.099891824247026,-1.006517336222786,PhD,2021-06-12,Yes,1.8638694431465272
EMP1068,Deepa,Sharma,0.5978126236713737,Female,SALES,HYDERABAD,-0.11771422834544276,0.10601972357977268,1.0214164415287152,Master,2021-10-22,No,-1.0380258788787105
EMP1069,Ravi,Nair,-0.27208448433870897,Male,OPERATIONS,BANGALORE,-1.66554969995427,0.6084828685076055,0.8558708270183886,Bachelor,2018-04-23,No,0.9441480730113844
EMP1070,Neha,Kumar,-1.045326358125449,Female,SALES,DELHI,1.2763238643480175,1.3119312714065714,1.7249853031976032,PhD,2023-05-16,No,-0.04772951812603022
EMP1071,Sara,Mehta,-1.431947295018819,Male,OPERATIONS,HYDERABAD,-1.4753506660974676,0.8094681264787386,-1.834245408774419,Bachelor,2020-02-06,No,0.6641459284786004
EMP1072,Karan,Nair,0.5011573894480311,Female,OPERATIONS,CHENNAI,0.2925572194589096,0.005527094594206132,1.6422124959424402,PhD,2021-11-03,No,0.5697182453033242
EMP1073,Vikram,Joshi,0.6944678578947162,Male,IT,BANGALORE,-1.38910823821431,-0.19545816337692698,1.4352804778045318,Master,2019-05-11,No,-0.46788868648624754
EMP1074,Kavya,Shah,-0.9486711239021065,Female,MARKETING,BANGALORE,0.5288392069463654,-0.3964434213480601,-0.22017566729873442,Master,2024-08-04,No,-1.4868011716547995
EMP1075,Meera,Verma,0.30784692100134614,Male,FINANCE,MUMBAI,-2.638483825004686,-0.3964434213480601,-0.013243649160826142,Bachelor,2015-07-27,No,-0.9458920655000155
EMP1076,Amit,Nair,-0.5620501870087364,Male,HR,DELHI,0.8097297832875192,-1.7028475981604254,-0.8409717217124593,Master,2016-06-16,Yes,1.1355578864503848
EMP1077,Sara,Sharma,-1.045326358125449,Male,HR,MUMBAI,-0.8905577489355477,-0.8989065662758929,0.8972572306459704,Bachelor,2023-05-13,No,-0.07318318177243273
EMP1078,Meera,Verma,0.017881218331318584,Male,SALES,HYDERABAD,0.6523096091665805,1.613409158363271,-0.7581989144572959,Bachelor,2015-09-07,No,1.318536445241193
EMP1079,Sneha,Patel,1.1777440290114287,Female,IT,HYDERABAD,-1.557594411356364,0.005527094594206132,0.44200679074257193,PhD,2019-04-10,Yes,-0.15768918715285726
EMP1080,Divya,Shah,-1.2386368265721341,Male,OPERATIONS,CHENNAI,0.10161484977132182,-0.29595079236249355,-0.34433487818147934,Diploma,2019-06-22,Yes,-0.04772951812603022
EMP1081,Sara,Gupta,0.7911230921180586,Female,FINANCE,PUNE,-1.5527472569441727,-1.2003844532325925,-1.5445405833813475,Bachelor,2023-05-08,No,1.1852768233666473
EMP1082,Kavya,Sharma,1.5643649659047987,Female,MARKETING,PUNE,1.1228077856524368,-1.4013697112037258,1.7249853031976032,PhD,2018-12-11,No,0.30816378859244437
EMP1083,Ravi,Singh,1.0810887947880863,Male,FINANCE,MUMBAI,0.14074476521940896,1.0104533844498718,1.2697348632942052,Bachelor,2021-10-30,Yes,-1.750858749623911
EMP1084,Karan,Joshi,0.2111916867780036,Female,HR,HYDERABAD,-0.43820589800282567,0.005527094594206132,-1.3376085652434393,Bachelor,2016-01-11,No,-0.4484500153270942
EMP1085,Vikram,Gupta,-0.8520158896787641,Female,OPERATIONS,HYDERABAD,-1.4932079556747715,-1.4013697112037258,-1.2962221616158576,Bachelor,2022-07-23,No,-0.8388698132178642
EMP1086,Sneha,Mehta,0.8877783263414012,Female,HR,BANGALORE,-1.4065812013663308,1.412423900392138,0.06952915809433724,PhD,2015-07-06,No,-0.3769274709209513
EMP1087,Divya,Sharma,-1.8185682319121892,Male,HR,BANGALORE,-0.6809289572728362,-1.7028475981604254,-0.013243649160826142,Diploma,2016-12-20,No,-0.43339772858102465
EMP1088,Pooja,Verma,1.5643649659047987,Female,MARKETING,CHENNAI,-0.24122049634368067,-1.300877082218159,1.3525076705493688,Diploma,2021-06-06,Yes,0.8016873090354052
EMP1089,Sneha,Joshi,0.017881218331318584,Female,FINANCE,HYDERABAD,1.002330769396022,0.6084828685076055,-1.5445405833813475,Bachelor,2017-09-23,Yes,0.3492441934692576
EMP1090,Suresh,Patel,0.5978126236713737,Female,HR,DELHI,-0.07176313419281438,-0.9993991952614595,-0.013243649160826142,Master,2023-09-15,No,-0.04772951812603022
EMP1091,Meera,Singh,0.017881218331318584,Male,HR,DELHI,0.23527570407856724,-1.300877082218159,-1.2134493543606941,Diploma,2020-03-15,No,0.6952967592789908
EMP1092,Manish,Nair,0.11453645255466109,Female,MARKETING,CHENNAI,0.33210240435645605,0.005527094594206132,0.31784757985982703,PhD,2020-09-09,No,-0.6951969700206277
EMP1093,Vikram,Sharma,-1.5286025292421617,Female,IT,HYDERABAD,-0.08317231948206869,1.2114386424210049,0.27646117623224553,Bachelor,2020-01-17,No,-0.6534927588996492
EMP1094,Anjali,Verma,-0.9486711239021065,Male,IT,PUNE,-0.09158600905587441,-0.5974286793191932,-1.710086197891674,Diploma,2019-12-05,No,-0.4945702219170506
EMP1095,Deepa,Shah,0.6944678578947162,Female,IT,MUMBAI,-1.461310268877388,0.708975497493172,-0.7995853180848775,Master,2018-09-27,No,0.32624627339165657
EMP1096,Amit,Gupta,0.017881218331318584,Female,SALES,BANGALORE,-0.5187273826660811,0.005527094594206132,1.0628028451562967,Master,2022-07-07,No,0.5636124455780005
EMP1097,Sneha,Verma,0.40450215522468863,Male,FINANCE,DELHI,1.3886273510932696,1.412423900392138,-1.1720629507331124,Master,2016-09-26,No,-0.7500169048322141
EMP1098,Sara,Verma,1.4677097316814562,Male,SALES,HYDERABAD,-1.2617298726907147,-0.5974286793191932,1.2283484596666236,Master,2023-02-01,No,-1.6955749082699867
EMP1099,Meera,Kumar,0.8877783263414012,Female,HR,BANGALORE,1.2426701609286188,-0.49693605033362664,-0.013243649160826142,PhD,2022-08-10,No,-0.127815579896691
EMP1100,Deepa,Shah,1.2743992632347712,Female,HR,BANGALORE,0.3648183231681426,0.6084828685076055,0.19368836897708214,Bachelor,2022-12-23,No,-0.04772951812603022
EMP1101,Deepa,Patel,-0.8520158896787641,Female,SALES,CHENNAI,1.3844349229426305,-0.29595079236249355,1.1869620560390421,PhD,2015-04-20,Yes,-1.659702101089715
EMP1102,Suresh,Gupta,-0.36873971856205146,Female,FINANCE,MUMBAI,1.332366252260202,0.4074976105364724,1.0628028451562967,Master,2015-06-06,Yes,1.5814549845935857
EMP1103,Anjali,Singh,1.0810887947880863,Female,IT,MUMBAI,-1.056620169058869,-0.7984139372903263,0.15230196534950063,Diploma,2016-03-31,Yes,-0.9681299684763397
EMP1104,Sara,Sharma,0.017881218331318584,Male,OPERATIONS,MUMBAI,1.0179031979381121,1.412423900392138,0.3592339834874089,Bachelor,2022-02-01,No,0.835613682808251
EMP1105,Deepa,Shah,-1.8185682319121892,Female,SALES,DELHI,0.45513011035578266,1.613409158363271,-0.013243649160826142,PhD,2015-10-05,Yes,-0.3949665261715193
EMP1106,Anjali,Sharma,0.5011573894480311,Female,OPERATIONS,BANGALORE,-0.6252097129881318,-1.099891824247026,0.9800300379011337,PhD,2016-06-30,Yes,-0.5380747852363786
EMP1107,Arjun,Singh,0.9844335605647437,Female,HR,PUNE,-1.6534597681331333,-0.49693605033362664,-1.710086197891674,Master,2024-12-07,Yes,-0.675738558157545
EMP1108,Deepa,Verma,0.5978126236713737,Female,IT,BANGALORE,1.102920211738826,0.005527094594206132,-1.710086197891674,PhD,2018-01-24,No,1.138667047319245
EMP1109,Sneha,Shah,0.8877783263414012,Female,HR,PUNE,-0.5499014246480645,1.613409158363271,-0.882358125340041,Bachelor,2023-02-26,Yes,-1.56342076581548
EMP1110,Divya,Singh,1.4677097316814562,Female,IT,BANGALORE,-0.7894341878004245,1.1109460134354383,0.3592339834874089,Diploma,2016-11-13,No,-0.04772951812603022
EMP1111,Meera,Mehta,-1.625257763465504,Female,MARKETING,PUNE,-1.5263314081798731,0.8094681264787386,-0.5098804926918061,Master,2015-05-08,No,1.3236788986147687
EMP1112,Vikram,Sharma,-1.045326358125449,Male,OPERATIONS,BANGALORE,1.394636275413178,-1.5018623401892923,0.3592339834874089,Diploma,2019-02-28,No,-0.19435557063108572
EMP1113,Raj,Nair,-1.045326358125449,Female,FINANCE,DELHI,-1.690439846651504,-0.5974286793191932,-0.013243649160826142,Diploma,2021-04-19,No,-0.8775991002567015
EMP1114,Karan,Mehta,-0.5620501870087364,Female,HR,DELHI,-0.2669802123453287,1.1109460134354383,1.8491445140803484,PhD,2022-06-28,No,0.8018432605964466
EMP1115,Kavya,Verma,-0.07877401589202393,Female,OPERATIONS,BANGALORE,-1.0279363372725432,-0.49693605033362664,1.0628028451562967,Master,2023-11-12,No,-1.7608692605864447
EMP1116,Kavya,Nair,0.40450215522468863,Female,HR,MUMBAI,-0.44697226772718857,1.3119312714065714,0.06952915809433724,Diploma,2024-03-26,No,-1.3893867199750243
EMP1117,Arjun,Patel,0.017881218331318584,Female,OPERATIONS,DELHI,0.36019128617793417,-0.5974286793191932,0.9800300379011337,Master,2019-11-08,Yes,1.2588721416853639
EMP1118,Suresh,Singh,0.017881218331318584,Male,FINANCE,BANGALORE,1.21244445231259,-1.2003844532325925,-0.9237445289676227,PhD,2016-05-27,Yes,0.4451030776794061
EMP1119,Raj,Verma,-0.8520158896787641,Male,OPERATIONS,HYDERABAD,0.9796505875504831,-1.6023549691748589,-1.585926987008929,PhD,2022-04-21,No,1.0172044701128315
EMP1120,Sneha,Nair,-1.7219129976888465,Female,FINANCE,CHENNAI,0.10161484977132182,0.005527094594206132,-0.013243649160826142,Diploma,2018-05-03,No,-0.04772951812603022
EMP1121,Raj,Sharma,-0.8520158896787641,Female,MARKETING,DELHI,0.24951019845029956,0.30700498155090583,1.3525076705493688,PhD,2023-03-27,No,1.7989146309376527
EMP1122,Amit,Gupta,1.2743992632347712,Male,HR,MUMBAI,-0.2751533902312174,-0.7984139372903263,-1.5031541797537658,PhD,2019-04-23,Yes,-0.9282576946799974
EMP1123,Neha,Gupta,1.6610202001281413,Female,HR,HYDERABAD,-0.11092504754090234,0.20651235256533926,-0.013243649160826142,Bachelor,2019-05-30,No,1.7663306250319972
EMP1124,Ravi,Nair,0.30784692100134614,Male,FINANCE,HYDERABAD,0.46951299059345225,0.10601972357977268,0.11091556172191876,Bachelor,2019-11-01,No,1.4504023734183327
EMP1125,Meera,Shah,0.40450215522468863,Male,IT,BANGALORE,2.838014294797662,-1.300877082218159,-0.42710768543664274,Diploma,2023-07-28,Yes,1.236069654576662
EMP1126,Divya,Nair,-1.1419815923487915,Male,MARKETING,BANGALORE,1.359499416584956,-0.7984139372903263,-1.130676547105531,Diploma,2020-08-10,Yes,-1.6895342528676296
EMP1127,Amit,Gupta,1.0810887947880863,Female,SALES,BANGALORE,-0.7129715136834097,0.8094681264787386,1.807758110452767,PhD,2021-08-28,No,0.04334816759244854
EMP1128,Suresh,Verma,1.1777440290114287,Female,IT,BANGALORE,-1.4108741943455432,0.9099607554643051,0.31784757985982703,Bachelor,2021-09-10,No,-0.8635200302143452
EMP1129,Manish,Nair,-0.465394952785394,Male,MARKETING,HYDERABAD,0.6320661904749398,0.708975497493172,-1.3376085652434393,Master,2015-05-10,No,-1.1438735592770704
EMP1130,Vikram,Gupta,0.017881218331318584,Female,MARKETING,CHENNAI,0.8117467058633865,1.3119312714065714,1.3938940741769503,Bachelor,2022-11-30,No,-0.04772951812603022
EMP1131,Suresh,Kumar,1.5643649659047987,Female,SALES,BANGALORE,-0.24152324570522563,1.7139017873488376,-0.5926532999469695,PhD,2022-07-31,Yes,0.4287814636706846
EMP1132,Ravi,Kumar,-0.17542925011536645,Female,FINANCE,PUNE,0.5287031279650436,0.005527094594206132,-0.05463005278840765,Diploma,2018-11-29,Yes,-0.7800326451566711
EMP1133,Manish,Verma,0.5011573894480311,Female,HR,MUMBAI,1.4141662464223856,-1.2003844532325925,-0.5926532999469695,Diploma,2022-05-10,Yes,0.9436130999349013
EMP1134,Ravi,Kumar,0.017881218331318584,Female,OPERATIONS,DELHI,0.27963041948390904,-0.19545816337692698,-0.9651309325952042,Master,2022-02-26,No,-1.662574373511424
EMP1135,Sneha,Gupta,1.0810887947880863,Male,IT,CHENNAI,1.3464168466132487,1.3119312714065714,-0.013243649160826142,Diploma,2022-04-18,No,0.9757667584948982
EMP1136,Deepa,Gupta,-0.07877401589202393,Male,OPERATIONS,HYDERABAD,0.6385294146498028,-1.5018623401892923,1.5180532850596948,Master,2019-09-08,No,1.6434407949314975
EMP1137,Priya,Shah,1.1777440290114287,Male,IT,BANGALORE,0.23655843308079275,0.4074976105364724,-0.7995853180848775,Diploma,2024-12-21,No,1.3326451263394434
EMP1138,Vikram,Joshi,-0.658705421232079,Male,HR,PUNE,0.6234323834791516,-1.7028475981604254,0.8558708270183886,PhD,2021-05-14,No,-1.2012203041916034
EMP1139,Rohit,Shah,1.2743992632347712,Female,MARKETING,DELHI,-0.1820950580226396,-0.19545816337692698,-1.834245408774419,Diploma,2017-08-22,No,0.9676868883766474
EMP1140,Arjun,Joshi,1.6610202001281413,Male,OPERATIONS,PUNE,-1.5694793456423317,-0.9993991952614595,-0.13740286004357105,Master,2019-07-19,Yes,-0.04772951812603022
EMP1141,Sara,Joshi,0.40450215522468863,Male,HR,DELHI,0.7207615562746333,0.6084828685076055,-0.34433487818147934,Diploma,2023-06-30,No,0.9980777020757607
EMP1142,Divya,Patel,1.3710544974581138,Female,OPERATIONS,MUMBAI,-1.4021749850486547,1.8143944163344041,1.4766668814321133,Master,2021-06-03,No,-1.2423184757019532
EMP1143,Suresh,Mehta,0.017881218331318584,Male,OPERATIONS,MUMBAI,-0.288893499466675,-1.4013697112037258,-0.17878926367115291,Diploma,2020-02-15,Yes,0.23644581121740155
EMP1144,Deepa,Sharma,0.5978126236713737,Female,OPERATIONS,HYDERABAD,-1.6257140725797945,0.005527094594206132,-0.5926532999469695,Bachelor,2021-01-25,Yes,1.6459162792042283
EMP1145,Raj,Mehta,-1.625257763465504,Female,HR,PUNE,0.38052436931463124,0.9099607554643051,-0.46849408906422424,Diploma,2020-01-12,Yes,-0.4505069966765241
EMP1146,Kavya,Singh,0.30784692100134614,Male,SALES,HYDERABAD,0.6543645072721189,-0.29595079236249355,1.2283484596666236,Bachelor,2018-05-07,No,0.6666648422999755
EMP1147,Kavya,Shah,1.4677097316814562,Female,HR,BANGALORE,-0.8562106404743759,-0.9993991952614595,-1.7514726015192559,Diploma,2021-11-23,Yes,-0.9567790637170087
EMP1148,Raj,Patel,-1.625257763465504,Female,OPERATIONS,DELHI,-1.629231731828221,1.1109460134354383,-1.006517336222786,Master,2023-06-17,Yes,-1.3338423013292338
EMP1149,Deepa,Kumar,1.6610202001281413,Female,SALES,DELHI,1.1500865228409303,1.613409158363271,-1.0479037398503677,PhD,2018-02-01,Yes,0.2286462590949464
EMP1150,Manish,Singh,0.7911230921180586,Female,FINANCE,HYDERABAD,0.548974676678663,0.9099607554643051,-0.013243649160826142,Master,2018-05-13,Yes,-0.04772951812603022
EMP1151,Neha,Verma,1.0810887947880863,Male,FINANCE,CHENNAI,0.10161484977132182,0.9099607554643051,0.19368836897708214,Master,2019-05-10,No,-0.9030330231991747
EMP1152,Arjun,Patel,0.8877783263414012,Female,SALES,MUMBAI,-0.5170947865154969,-1.5018623401892923,1.3938940741769503,Master,2024-01-09,No,-0.061374292681942694
